fecha dictamen,numero
2007-07-01,96223-51576-HB
2017-12-28,49671-94135-MH
2011-06-10,72038-92048-DF
2015-05-31,27796-75870-GE
2010-07-21,57426-85560-OB
2010-12-17,89410-5664-EL
2013-11-27,93131-77659-BH
1995-04-11,62427-92793-II
2018-01-07,47099-29636-OA
2019-05-24,33451-87161-EH
2007-02-27,84597-18292-EJ
2014-11-27,54684-70570-LK
2019-05-07,41905-10024-GA
2007-04-26,6325-11636-LK
2007-10-17,93802-63821-GH
2013-02-13,61070-77944-LG
2003-08-23,58410-8552-JI
2018-09-16,62712-5912-GD
1982-05-03,73128-70254-KL
2005-04-28,76287-5334-BD
2018-06-29,56987-44515-AN
2009-09-06,8616-27903-JI
2015-04-18,46248-17712-BD
2009-05-21,65129-3293-FK
2004-11-04,96569-55924-NN
2019-05-15,47054-95858-NL
1996-03-05,95420-67304-LL
2015-09-26,9661-80290-GL
1996-04-26,70843-65615-DA
2018-08-12,45834-25510-OI
2017-03-03,85687-63026-GB
2016-02-02,72601-6841-DJ
2019-07-23,15173-13427-BD
2011-06-20,74926-58176-ME
2013-03-08,85848-72091-FJ
2016-03-04,16638-41862-BB
2019-01-08,46254-45131-DB
1982-06-15,93658-31767-BL
2007-06-05,32387-9760-DA
1981-09-05,44408-96763-GN
2019-05-07,8747-4018-MD
2013-06-22,8780-34116-FN
2016-08-07,43268-88910-MN
2015-09-19,1397-11807-GJ
2018-07-29,57017-63849-ML
2005-09-06,86867-66603-OL
2000-02-06,23526-90027-BM
2017-05-23,4050-46473-HH
1992-09-02,57503-12986-NA
2005-06-11,25055-74501-DG
2018-03-01,64407-51428-LI
2010-11-21,63875-39677-HG
2004-11-13,77573-93529-KH
2003-08-03,56501-31047-IB
2019-01-14,60730-39074-FL
2015-06-07,87494-23953-NM
2017-10-24,98539-55635-JB
2000-03-12,19200-16736-MJ
2004-05-07,57159-60476-BI
2014-04-25,25900-17295-EB
2010-09-19,19087-37387-HG
2004-05-06,48535-68043-JF
2007-08-10,85683-84718-LD
2019-05-29,60964-94646-BL
2018-02-14,55781-8711-FN
2012-09-28,6545-68353-ML
2019-07-19,1379-18514-AM
2011-02-15,54965-29995-EM
2001-12-25,64301-12411-OJ
2018-12-16,89898-83193-HF
2012-04-02,70516-6436-BE
2018-02-02,12571-28336-FI
2004-08-01,32646-14810-MB
2012-09-09,69077-37970-BJ
2017-01-28,52403-50019-OB
1990-10-26,20999-49345-KB
1991-04-21,21122-72596-GM
2007-05-10,82512-86188-LD
2004-03-03,7403-83772-OB
2018-03-14,17530-98930-AK
2012-08-28,10853-13171-HL
1990-04-06,41911-16387-IE
1972-05-26,38452-25143-GO
2018-01-13,43128-81227-KH
2013-05-03,64771-74476-JO
2016-02-16,60222-14488-FJ
2009-11-22,67711-55336-EA
2017-06-27,52031-28209-HE
2016-01-17,79951-46236-BE
2018-11-29,57796-60925-GF
1993-09-28,92361-15005-JB
2008-01-30,74647-31249-FH
2018-09-17,89258-33924-DB
2016-08-28,1646-5815-NJ
2018-08-07,56914-11995-LA
2009-11-22,99622-78099-HN
2010-07-10,6781-80663-KI
2000-04-09,63706-61545-JB
2016-05-22,65237-18957-BA
2006-07-05,66072-28996-FM
2000-12-28,40696-66037-AK
2002-01-17,58215-57561-ML
2012-05-21,4098-33364-EL
2018-09-25,21288-52634-BG
2010-01-22,72057-22081-MM
2019-10-04,39807-16755-BM
2016-04-30,70507-50065-OA
1996-04-12,65830-24020-GL
2017-05-11,6626-75506-EN
2019-06-16,85567-68485-DD
2011-05-18,95742-41232-BL
1979-12-06,6328-47444-EE
1991-02-09,95008-82783-DE
2018-06-14,36649-77004-OL
1971-02-04,1076-87385-IL
2017-04-02,4920-68528-DL
2002-12-24,66353-4655-LM
2016-07-04,12330-51355-AA
2019-11-08,8079-3955-HO
2013-04-29,72167-47308-DA
2017-09-14,34524-89176-EL
2018-12-27,36544-8811-IM
2019-08-13,57796-10934-AD
2009-05-11,61301-76695-LF
2019-06-01,28080-96626-AH
2016-05-10,17301-80540-JD
2019-03-14,25511-82686-BA
2016-10-20,98542-1569-BA
2010-04-21,81412-13527-NE
2015-08-22,26299-16822-JK
2018-07-19,69794-21681-JB
2017-08-21,95473-25088-NJ
1992-06-15,67067-57510-HL
2018-10-18,56508-76625-EF
2016-01-02,3746-99796-BM
2016-05-29,50482-96209-DM
2009-12-09,13036-20034-ML
1997-07-20,76506-93013-LB
2016-04-02,90796-7752-KE
1983-09-20,78128-35970-BH
2005-03-29,64461-77518-GG
2012-05-14,55786-91131-JL
2008-01-13,73593-24865-EG
2011-09-25,95345-2841-MD
2002-01-11,67267-14320-FG
2012-04-29,53181-60830-LI
2007-09-07,61847-31892-BK
2019-06-02,56416-19094-FD
2017-11-06,34573-12905-KD
2019-06-16,34501-18994-ID
2019-05-24,92476-6761-OD
2008-03-13,47239-96769-BF
2016-09-29,15768-21103-BB
2019-01-25,30113-74089-OI
2003-01-27,43244-65024-KI
2007-10-12,80201-51468-BG
2013-11-27,85758-83360-LO
1990-02-13,69849-44928-BG
2018-05-01,11997-30192-EK
2012-09-22,45287-39198-JL
2006-10-22,76753-87016-EB
2018-09-12,40827-48056-MG
2018-03-07,43799-501-BB
2008-09-08,95745-80699-BE
1984-08-03,80661-74060-MA
2016-01-11,62887-26602-DO
2017-12-13,8225-34335-IB
2006-05-30,40656-15470-HO
2018-09-18,54948-75978-DJ
2010-04-17,35210-66479-GK
2006-07-08,63958-2012-ID
2012-09-28,64327-76979-MD
2014-09-20,51212-25936-BE
2010-05-16,82362-61917-HF
2014-07-18,586-32563-GG
2019-08-13,77988-60626-KO
1982-11-29,83278-7087-IK
2016-08-21,57981-72370-GI
2006-04-18,75862-44238-HB
2010-12-26,46702-554-GM
2018-01-01,78824-83893-KO
2003-04-26,68368-28591-HK
2012-11-15,20578-96575-AN
1969-05-03,6061-80952-MG
2018-06-18,91506-12633-OL
2014-10-09,94399-25941-JM
1985-11-22,45802-76507-FK
2010-05-11,47160-47324-FN
2018-06-09,29440-24146-DG
2019-01-29,36820-53428-BI
2009-07-04,44188-77102-EE
2011-12-20,3829-73796-JL
2018-01-21,21966-70424-HL
2016-04-17,2973-77857-BJ
2017-01-05,10621-12519-BK
2017-04-16,58026-27963-NL
2003-03-17,84068-22318-GE
2009-07-08,31874-82815-BF
2013-12-31,26949-78192-LJ
2019-12-02,301-32544-AH
1989-06-26,89151-6110-FL
1978-05-04,59078-32616-JN
2019-08-15,73753-51556-BM
2010-08-10,511-88267-BI
2019-04-15,29938-92491-LH
2002-07-15,55737-79059-MN
2011-05-19,76197-18340-GB
2017-06-07,54935-36239-DJ
2019-05-07,2828-78876-FB
2019-06-15,48870-69412-EB
2018-09-20,96978-98024-MD
2018-04-11,7348-2765-FB
2017-10-25,79844-7046-EO
1992-05-25,40652-24690-KB
1987-02-28,70283-91973-LG
2019-03-19,89109-54346-DE
1997-06-24,12408-98589-JF
2019-10-08,8801-17275-LF
2016-03-18,42415-68693-NL
2019-08-25,25562-33723-HG
2019-11-03,3008-32133-EI
2019-03-21,22174-77465-OF
2016-09-23,59169-43387-EE
2017-09-23,65111-25351-OE
2010-01-01,544-7587-FM
2017-08-26,86534-65941-II
1996-05-06,55345-40895-FE
2019-07-29,54575-80761-BL
2019-10-02,97203-46447-DH
2007-05-12,65306-31591-BA
2009-10-31,68215-42666-OJ
1997-01-31,58177-1795-IK
2014-12-11,34493-9039-ON
1994-09-29,51330-39220-NG
1992-09-20,93318-17822-BN
2011-10-03,24644-23329-MJ
2013-05-09,41812-47366-DF
2016-05-31,10222-88939-JA
2005-05-11,50127-68789-NK
2013-02-06,80568-64594-IJ
2014-02-01,7845-759-NO
1991-03-07,90482-77521-DB
2017-12-13,91046-95830-DA
2019-07-22,94815-39849-EM
2019-05-16,21032-73361-JJ
2014-06-08,24814-14725-GL
2004-04-05,6130-61074-HO
1995-02-26,655-72382-DG
2018-09-28,497-90804-OK
2016-03-04,61687-7316-BA
2005-09-21,87023-75414-KB
2015-06-02,59387-56940-DE
1997-12-12,13969-73532-DM
1999-06-30,81576-13811-HO
1988-03-14,14930-53554-OK
2016-05-18,38838-23402-IK
2003-04-08,12535-24216-NF
2014-04-24,20385-62176-OL
1998-12-20,98887-40805-IE
2019-11-05,93880-98194-BH
2015-12-25,6282-66572-HN
2016-03-08,1527-24529-IN
1973-06-21,40759-76464-EE
2019-01-04,95133-53818-ON
2018-04-15,1704-80676-EK
2007-11-15,59499-85109-FF
2000-10-18,53974-80372-NB
2014-02-13,50380-33563-DD
1998-06-15,35432-69709-MN
1996-05-13,44616-15310-LN
2011-11-11,80341-31548-HG
2003-08-01,41554-51226-OJ
2007-09-30,50404-48182-KI
2017-11-26,37427-23735-GJ
2010-08-10,23625-38848-MO
2011-02-28,56151-45303-OF
2019-01-17,16106-80403-FA
2013-05-16,3915-40699-DF
2014-08-18,854-83108-GA
2018-08-24,47867-14345-KM
2018-07-18,18688-66567-BB
2017-12-08,39917-99858-MF
2001-01-20,38179-51267-BF
2019-07-16,37408-99218-AK
2012-03-04,2381-88466-KN
2015-11-30,65837-76682-OB
2018-11-02,42437-21100-ED
2019-07-07,27557-322-HO
2003-04-17,14586-18043-JE
1990-05-06,33774-95252-MD
2018-12-23,54937-5642-FD
2017-05-30,27927-60833-OD
2008-12-06,76668-54675-AI
2017-11-12,70270-14247-OG
2017-01-09,32893-31521-BH
2015-05-26,56618-71162-BK
2016-03-04,21118-48068-NO
2018-09-08,61230-38725-HK
2017-12-09,24737-87042-BN
2009-05-13,73480-41883-KM
2006-06-25,33267-53263-FM
2018-09-07,84718-25646-EF
2004-08-26,96179-7826-GF
2015-03-22,69385-8382-GB
2013-10-30,57174-70309-BL
2016-03-28,72849-13575-MK
2017-11-26,1671-82341-BF
1992-10-29,72429-94351-FB
2014-10-15,35138-19590-BL
2005-03-10,9939-77873-IM
2018-10-17,29391-8429-MO
2010-12-20,36199-94215-MK
1973-11-27,5849-98915-IB
2019-08-13,57914-86785-HL
2000-05-18,37469-7697-NJ
2019-08-01,64242-99155-HH
2001-09-20,53043-7289-AN
1986-02-03,77055-85425-HL
1959-10-29,62894-14353-BB
2019-05-18,27502-96409-KF
1984-06-18,55981-72589-NF
2014-05-12,64946-23038-IN
2018-01-14,23311-91480-KN
2010-05-20,23996-89210-EJ
2015-01-05,76627-84585-IL
1977-02-27,62524-25469-HM
1996-08-24,86626-33620-BN
2017-10-23,10806-969-JK
2010-01-12,48575-73662-NI
2001-05-06,95278-16055-HH
2019-07-19,99618-96065-IF
2019-03-02,35446-88800-EG
1995-09-28,19506-38572-GJ
2012-07-02,57356-58870-MI
2010-02-26,7895-80464-JJ
2017-06-17,30139-93234-DM
2016-04-03,30811-40863-OG
2015-10-09,2887-14837-DG
2005-01-20,28403-16946-ON
2013-10-23,98349-61869-LI
2013-03-10,35194-97121-JN
2017-12-23,20418-2227-BD
2013-04-12,28940-64671-EI
1990-11-19,23144-99619-BA
2009-06-03,58477-7695-BF
2017-03-19,61607-92570-JL
2017-05-09,79645-90640-OO
2019-08-30,49776-93467-EA
2014-05-02,39565-97463-JF
2001-08-11,83188-70255-DN
2015-09-03,54539-83782-OE
2018-04-03,43085-90317-AG
2004-10-22,86698-79739-LA
1980-10-11,71720-73220-HO
2019-06-08,10412-73006-JB
2018-07-27,40907-87398-HB
2018-08-22,39897-15273-HI
2017-08-14,27440-47647-OE
1999-11-05,10380-12304-AE
2003-12-24,41387-65863-AL
2016-12-12,76972-45666-BN
2017-07-24,94409-80227-BM
2019-02-15,70904-6617-EB
2011-09-19,25219-84163-EE
2019-02-03,51561-65185-LB
2016-11-06,50569-87832-BJ
2017-09-07,34488-63069-NG
2017-11-11,93261-3524-FB
2019-03-03,15405-38438-OE
2004-03-12,80504-75803-EK
2014-08-31,11903-22970-AG
2018-12-16,84509-1919-HI
2018-09-24,44169-39435-BB
2006-08-19,3684-80673-LB
2017-04-07,62225-25600-OB
2006-09-14,99978-69322-IG
2015-01-14,25032-73969-FL
2016-04-08,20405-88513-DM
2018-09-18,8353-66252-IM
2008-12-07,11643-65694-HN
2018-09-14,24821-57903-NK
2015-11-12,13448-70012-ON
2006-07-04,73361-16687-LD
2007-11-24,80104-58829-JG
2010-04-16,28397-62130-OA
2012-11-16,53387-48626-OK
2004-08-30,50452-74095-IB
2016-06-14,53318-67133-IB
2019-05-19,53883-1132-AH
2005-01-21,64334-43097-OA
2015-10-17,75451-31222-NF
1998-06-26,8705-88346-JL
2018-09-18,99666-32027-GG
2019-07-01,34836-22016-LI
2016-02-15,89219-22641-OA
2019-08-06,27684-70806-OE
2013-09-16,52791-49776-BJ
2019-05-28,58707-97787-IF
1994-04-10,92810-19268-KB
2008-09-08,91439-37471-FF
2014-12-06,28681-33421-MO
1978-08-17,50329-60777-AO
2009-05-03,34518-33579-GO
2015-11-10,87263-89639-LA
2012-10-31,35280-81866-IG
2019-08-27,70300-18903-IN
1988-12-06,7563-93783-BO
2008-12-02,7841-15888-EI
2019-06-25,44204-61354-BN
2019-03-26,52213-49552-AF
2019-08-15,97248-23019-FB
2016-07-21,82871-70578-AK
2003-09-15,77860-82686-ED
2015-07-24,69877-45733-OD
2017-03-26,62420-65575-OM
2014-01-17,49164-81437-MO
1996-08-03,16681-51228-HE
2019-04-06,72567-77612-AH
2014-08-30,97608-91436-IN
2019-04-15,21563-37793-BH
2017-01-17,69525-61195-IN
2010-01-25,8161-15981-MA
2016-08-21,99643-11705-BF
2016-10-18,34324-75005-OF
2012-09-11,57055-31422-ED
1987-10-18,53619-82077-AH
2008-05-27,29902-24885-LH
2006-07-04,93423-86464-KL
2018-06-02,5131-97229-HE
2018-04-04,23430-26622-BK
2017-08-22,63103-8909-HN
2018-12-14,61326-98527-NL
1999-01-09,57983-46044-MF
2002-10-19,52562-11311-BH
2013-02-23,9931-26134-LI
2011-02-23,69813-6032-GB
2019-04-02,28062-39954-BH
2011-08-15,29675-64167-FJ
2012-12-06,18648-85366-FJ
2016-06-06,28916-66132-MA
2014-01-22,56480-71114-AA
2003-05-10,21012-31363-NI
2014-07-07,47087-70763-LM
2018-09-20,80906-9520-JB
2019-07-25,34051-45007-LB
2018-04-16,49542-66406-ED
1998-04-24,33052-59094-GI
2019-12-08,71661-1399-IJ
2010-04-16,12882-94291-JB
2018-03-27,31859-85849-NB
2013-04-26,35144-94993-GN
2018-04-23,24989-33895-GE
2008-01-14,50755-95548-BB
2019-12-02,5633-20965-IB
2019-03-25,58999-36227-OI
2006-11-13,75325-46909-GA
2011-11-29,6639-94071-IK
2010-12-09,88688-7885-KA
2008-05-27,41615-18654-BD
1998-12-11,96478-24787-KN
2005-04-25,50614-24648-BN
1995-07-01,51874-54976-EA
2001-11-27,87744-69121-JK
2019-07-28,24264-71630-JA
2016-10-24,73478-14227-GE
2006-11-18,73448-20777-MB
2015-06-02,31716-87883-IB
2013-01-24,96008-49301-NB
2019-07-07,87788-34906-JB
1993-11-13,26073-68902-IB
2014-06-25,43749-92620-EI
2010-03-29,40041-66528-JE
1982-04-01,54364-77191-HG
2001-04-03,35257-94370-IG
2013-03-11,87732-96763-KH
2014-05-30,3484-4880-HI
2016-11-15,40539-20374-DK
2005-11-28,20763-2669-MN
2005-11-13,30099-50835-HB
2016-06-03,56539-52224-AO
2017-04-13,14493-51928-ML
2019-11-01,36105-2614-BA
2008-07-12,76690-55905-DE
2019-11-02,96981-2203-IH
2005-08-27,83366-24031-DE
2018-12-06,81076-58338-DB
2012-12-19,86720-10098-HD
2017-12-18,68696-32405-BF
2009-03-22,44420-39504-FG
2019-03-14,53153-67482-MA
2012-04-07,82696-63904-EG
2017-02-28,81337-87277-NO
1967-04-15,23570-78128-LF
2008-08-30,93694-77608-OF
1995-11-18,95037-87511-GI
2003-08-07,12283-90922-NL
2019-05-04,24036-33196-GO
2017-01-09,54149-71567-OD
2005-09-15,84436-20241-LL
2019-03-03,14645-12806-AI
2019-07-18,60972-65663-MM
2012-01-29,96949-84864-BK
2018-05-28,47836-42622-GA
2003-12-21,39413-12159-GL
2003-06-03,97773-67554-FM
2019-04-21,67094-83967-DG
2014-06-15,82093-21522-FJ
2017-05-12,86274-97560-BD
2016-04-07,6685-78174-MA
2004-11-16,99790-15612-NF
1994-07-13,47908-69526-NG
2004-12-10,35921-28587-GG
2016-09-12,5421-87174-IJ
2018-09-29,9944-44890-JF
2019-02-07,8757-27883-FI
2017-07-03,20777-32286-MO
2018-09-16,88992-78683-IM
2016-08-20,27298-13059-JL
2014-09-22,1758-68827-NM
1976-06-18,11565-14187-HA
2012-01-28,45183-66095-IE
2004-08-31,87277-80711-BF
2019-05-29,2939-86958-GN
2007-08-17,69245-45868-OO
2019-01-17,32498-106-GN
2017-11-17,16434-49384-DM
2015-08-09,11701-56058-HJ
2015-12-29,58082-65625-FF
2013-07-13,93868-81627-NI
2017-02-02,16755-2159-FI
2012-04-17,39196-77279-JK
2017-10-05,68386-17973-FO
2018-11-27,88897-40451-BF
2015-06-09,26097-87181-BB
2019-08-07,59106-69705-GH
1996-11-26,13781-52139-KF
1996-06-23,9267-29833-BJ
2019-04-07,65813-60845-MO
2008-10-05,91700-75951-LH
2014-05-03,49251-4566-GL
2015-12-02,41277-8593-IB
2013-10-14,43883-71703-BD
2012-01-14,87225-36800-BB
2005-01-17,66976-34767-NA
1965-05-06,11261-82897-GH
2005-04-16,49905-14508-NF
2019-07-06,14346-54524-FF
2019-05-07,82794-3514-NL
2014-03-02,42315-62873-HO
2019-02-18,50492-72015-KK
1999-07-28,4897-98337-BI
2018-02-02,4232-20185-GI
2016-09-24,68106-91222-NE
2015-01-01,50556-51781-OL
2015-12-24,23966-89556-DB
2016-09-23,23414-46241-KI
2016-09-17,78210-61943-EL
2016-06-10,16934-95009-HM
2012-06-03,3052-66044-BD
2014-04-05,94187-67408-GF
1968-01-12,37453-30553-IL
2019-07-31,65207-44565-AG
2008-07-09,76790-7352-LN
2015-04-06,48973-79241-GF
2019-07-14,7488-99507-KA
2002-07-27,56650-70437-MI
2017-04-05,2211-65849-GG
1987-11-21,15675-37557-JJ
2014-12-05,39502-77461-BF
2012-08-08,60906-86-AG
2012-10-06,52494-68829-FM
2015-07-19,6897-84026-IB
2017-08-17,85773-89760-BM
2019-08-28,93744-37862-KL
2016-01-12,59623-29195-BE
2004-06-06,63121-28159-IG
2016-02-21,87919-87565-OD
2015-06-27,31969-12999-HB
1997-11-22,22741-23607-GD
2002-12-20,87058-81390-FE
2017-09-22,49834-1068-BA
2007-03-25,81666-91780-BB
2010-11-10,59216-39212-ME
2018-06-16,32873-80426-FG
2008-01-14,58616-37733-GB
2014-02-12,87763-57421-GB
1971-07-27,66369-47085-OM
2015-11-29,98390-8051-HI
2012-04-25,77446-24749-JO
1994-03-29,32698-10579-FN
2018-10-28,47203-89775-LI
1997-10-27,93394-83881-GA
2013-11-18,71215-52698-KE
1999-01-02,63533-77788-IJ
2018-05-14,36051-46069-BN
2007-07-05,21646-6420-BO
1996-06-19,43639-18128-EJ
1998-09-15,83484-10075-AI
2018-03-08,49611-92303-FN
2013-09-25,90143-17471-DL
2019-04-29,29605-64505-MD
2014-08-20,96337-47929-FN
2019-05-05,96157-84051-GH
2003-08-17,79426-1202-LJ
2018-12-24,17697-64699-FD
2019-10-01,24658-2633-BE
2002-12-29,81101-986-DB
2011-04-29,1968-14913-BA
2012-02-26,78860-63821-IA
2017-05-05,66340-86160-BH
2019-04-30,14154-672-JD
2010-10-21,68132-85843-BB
2008-08-10,34811-24728-DL
2007-12-19,93275-73129-LH
2008-08-09,72485-46072-FK
2018-03-13,17647-8996-BG
1982-10-11,71115-93547-LF
2017-01-03,24031-33428-LI
2015-08-12,33191-59949-OJ
2018-09-19,43102-64939-KD
1977-07-22,61409-54008-BH
1997-04-08,60266-90454-AG
2018-08-19,46266-39811-DI
2007-05-21,36980-77262-IA
2014-12-19,76389-35753-GD
2015-03-31,2756-37680-EL
2013-08-02,15370-87290-DH
2018-09-13,12110-24712-ML
1994-05-24,31593-64010-FJ
2016-08-17,32748-19361-OA
2019-11-08,63234-98458-BB
2014-09-18,4689-41727-MB
2017-02-08,15775-15504-OE
2017-03-01,17830-22772-JE
2007-12-02,82758-75189-AB
2008-06-01,83649-20011-AE
2019-02-20,25641-89098-HJ
2011-01-26,13298-60809-IJ
2017-01-11,41244-73325-BB
2018-05-23,35038-82443-OB
2019-01-08,98698-28780-EO
2018-08-11,49893-45435-OO
1993-01-21,19163-76771-GD
1968-07-12,70823-58497-JK
2009-08-27,58981-18748-BG
1997-05-30,17509-33752-IB
2019-05-15,31689-81789-FO
2002-03-09,64087-98071-BA
2018-08-31,91884-26257-OB
2019-07-25,66708-50972-MD
2016-12-27,51460-62495-DK
2003-08-04,35439-34324-LB
2016-03-08,46585-19030-HH
2017-07-06,86023-61210-BO
2007-01-29,51168-55040-BB
2011-11-08,30310-38721-MB
2019-08-24,16586-78071-DL
2000-04-26,54100-68139-HB
2012-07-01,87090-77125-LI
2013-06-19,47675-33240-AO
2019-07-08,86093-87171-LD
2016-08-25,81711-59120-OF
2009-04-01,90640-8573-LM
2015-10-23,24030-23556-MB
2019-11-06,1325-52359-LK
2007-04-19,2848-42223-HK
2005-10-19,39519-81872-BE
2015-12-16,76187-44843-HA
2013-06-08,29699-90997-BB
1976-04-07,78370-84556-OE
1989-07-01,87623-53451-BK
2019-07-21,48072-18201-GH
2016-05-23,45933-8767-DO
2016-04-25,7697-7491-EK
2011-02-03,7480-46349-MB
2017-08-23,84388-61065-IM
2018-11-03,5034-78292-II
2019-12-02,30313-94467-II
2016-12-22,10967-27990-DH
2019-08-29,88555-19792-AF
2015-04-30,16474-11588-KD
2013-07-12,91010-36976-IL
2005-05-02,96407-87119-FG
2007-01-22,44867-98798-NK
2019-01-23,3650-54810-KI
2016-06-19,95196-9157-BM
2016-04-18,71547-56459-DH
2014-01-20,41261-76478-BI
2011-09-01,28741-18004-NF
2019-02-26,31605-55580-EL
2006-01-05,24109-38957-NE
2007-10-06,80015-77512-AH
2004-04-17,31626-35480-DB
2001-08-19,89953-26758-HA
2016-11-11,10112-2499-NK
2006-12-17,64016-38773-NF
2018-07-22,50389-5520-MO
2005-06-20,43680-96153-NO
2017-12-01,31644-96489-BI
1998-07-22,33355-67925-EB
2016-10-10,80609-69131-EM
2017-12-12,37917-34597-JD
2000-06-18,730-42595-OA
2002-10-23,32862-86762-LM
2019-06-28,95527-27738-BE
2000-06-19,98108-49479-KA
1993-07-28,96574-37401-DD
2010-02-28,15464-34818-NA
2004-12-24,27614-6023-HK
2018-12-19,89048-47809-KL
2017-09-15,97709-7813-JH
2019-08-30,52596-37924-NK
2014-09-29,12850-88584-OH
2010-05-16,90708-45547-HH
2013-03-15,89991-64342-DA
1998-04-26,17807-4236-OM
2006-11-03,46760-22033-DK
2001-03-23,72132-28647-AB
2016-08-22,93667-82338-KO
2006-10-30,10004-57685-MF
2018-10-04,420-2785-JA
2013-01-25,82198-74359-NJ
2009-03-25,77217-43177-ML
2018-11-16,31667-21527-JF
2017-10-21,28503-84399-GD
2004-07-15,77899-24463-IB
2018-06-23,77278-13708-AD
2015-10-29,9178-28065-IB
2008-05-03,51448-91813-FJ
2019-02-07,53110-71308-IF
2019-05-20,79318-58979-BF
2010-10-03,88668-46427-HL
2004-08-17,28417-73476-HJ
2015-12-20,61237-68519-HE
2019-02-18,4275-76070-LB
2010-09-11,34473-15738-KA
2016-04-19,67251-34790-BG
2007-04-01,54120-34866-IB
2008-04-23,1492-99051-IF
2000-04-15,34862-99054-FB
2018-09-26,59412-61382-DJ
2019-04-25,46340-54245-OE
2016-01-18,23008-79088-BA
2018-10-07,8241-51400-LB
2019-05-22,84854-12113-LE
2017-05-20,8110-15780-GJ
2018-01-11,85742-81858-OM
2006-12-26,57290-27514-HM
2010-07-27,97674-6730-IH
1976-02-29,91108-61105-BH
2017-11-19,16085-71350-BN
1988-11-09,24456-65628-FI
2009-06-29,5370-84456-NF
2013-11-15,49588-58624-AB
2016-12-14,18133-84053-NB
2008-01-20,13568-28769-BO
1987-11-25,91582-13845-BK
2018-12-27,60029-85464-BB
2017-04-05,26253-90537-JF
2018-03-29,20609-29277-EA
2019-03-03,54403-35632-DK
2014-02-16,31380-97218-DK
2015-10-25,50328-55079-BG
2019-07-18,58947-93496-HN
1977-08-15,45375-31837-JL
2015-03-26,50802-72593-HD
2018-09-07,41951-16715-JJ
2015-03-09,83323-3259-EL
2017-10-04,22696-56585-BE
2015-02-04,1778-30211-EL
2003-05-20,78538-15202-KL
2016-08-02,87257-75546-JF
2019-03-14,46974-24448-DB
2019-09-01,42439-77900-LL
2012-01-20,17016-88812-BB
1995-05-24,2333-96504-BG
1980-10-22,50341-79772-ON
1999-02-17,30329-59421-EA
2015-06-01,70488-15593-OI
2018-09-09,65477-29378-BB
2006-12-07,3137-74963-JE
2016-09-17,27786-87577-AK
2012-03-08,5211-81163-GE
2019-02-17,97826-249-IE
2019-07-28,26949-42221-HI
2018-09-16,2940-96735-AA
2019-05-08,90853-80711-KH
1991-05-17,95222-89107-NO
2018-03-18,81584-38647-AB
2015-12-27,93838-36052-LI
2011-11-09,95919-83138-BO
2010-05-05,34938-10672-EM
2009-11-02,50724-51229-LO
2014-08-24,45873-25726-DG
2008-06-19,98458-29926-KB
2011-11-21,61679-18958-NL
2019-12-04,7484-37274-EA
2012-06-06,32003-75141-BN
2018-09-01,65500-88713-KO
2011-02-08,68960-63998-BH
2004-09-07,20683-97428-BA
2019-04-04,54981-27122-FD
2017-02-09,49232-60101-KL
1990-05-22,8067-46510-GI
2010-09-26,92288-61366-GO
2018-11-21,82523-54891-BL
1976-11-30,43404-2293-MD
2017-07-09,59311-93299-BE
2017-11-05,67996-48193-EL
2019-03-15,71560-25511-FA
2003-08-14,60953-28516-BI
2017-01-01,79978-24201-KO
2016-05-16,4227-39574-JM
2019-12-03,68609-44150-ON
2017-06-19,1707-80041-MO
2019-10-08,61959-12277-OL
2014-12-27,69001-5947-FJ
2015-05-28,61956-87397-BB
2013-09-28,16903-34587-EH
2016-09-08,20577-94058-AA
2010-11-16,67433-10904-OE
2004-12-29,32890-87446-MM
2012-09-22,66049-45318-LH
1998-01-29,49844-42006-BO
2018-01-13,45156-27050-BG
2014-01-13,33362-37487-ML
2017-08-05,11018-59661-IG
2017-10-11,56795-42026-NE
2004-09-07,30661-49269-KF
2019-05-26,90994-7383-GO
2011-05-30,88789-98169-DF
2007-05-07,32040-57273-FM
1983-07-06,21270-18848-MB
2017-01-07,41218-33928-JA
2010-04-21,56963-18345-KE
2019-09-05,67482-13098-KK
2009-06-23,31925-68798-HD
2001-08-24,87860-14706-AG
2007-09-29,91122-66005-LJ
2017-10-09,97307-65348-JE
1977-09-25,13681-14947-BE
2019-08-30,39344-28392-OD
2015-03-31,13998-42146-MI
2018-08-04,37678-7320-LO
2016-06-12,20995-4772-MJ
2017-08-26,96838-52469-HO
2015-07-24,19544-21470-EH
1997-02-26,51995-91687-NI
2010-06-05,51658-12317-LD
2018-10-12,88011-35788-AN
2016-12-16,84872-56411-AG
2019-05-06,15040-28263-NF
1967-09-29,56620-19630-MK
2012-12-16,40729-8442-GI
2019-01-14,6058-4379-AG
2017-11-07,15303-2174-ED
2016-11-03,13332-5652-HG
2007-02-02,21261-8240-KA
2016-04-17,44700-48507-BF
2006-03-07,40775-29545-HF
2018-08-25,5550-94550-HO
1993-11-07,89416-61146-DE
1979-07-12,96002-61138-AB
2014-06-26,84606-23140-ID
1994-04-08,39586-56832-FI
2017-09-05,4180-74862-IO
2013-12-27,982-22918-OM
2018-03-18,35224-45639-IM
1999-03-05,94981-46896-MB
2016-09-17,98791-38387-FH
1998-11-01,53722-46276-LH
2019-08-28,3695-66710-GN
